(-0.0433429,-0.0679371)
(-0.0383754,-0.0318591)
(-0.0136946,-0.0341881)
(0.0270858,0.0293108)
(0.0112831,0.0526552)
(-0.00429674,-0.0116971)
(-0.00856541,-0.0105324)
(-0.00494919,-2.90251e-05)
(0.0581516,0.00744176)
(-0.0335145,-0.0202763)
(0.00729045,0.0186775)
(-0.000386393,-0.0186365)
(-0.00785889,0.0567853)
(0.00143325,0.0360158)
(0.0288278,0.0471547)
(-0.0132807,-0.0599251)
(0.0149552,0.0349891)
(0.0229775,0.0270658)
(-0.0528831,-0.0183533)
(-0.0611663,0.0187823)
(0.045134,0.0285561)
(0.00690309,0.00263715)
(-0.00145603,0.00111418)
(-0.00595468,-0.00630756)
(-0.0291704,-0.0433229)
(0.0478464,0.00900816)
(-0.053728,0.0309459)
(-0.00418717,0.0115315)
(-0.0697823,0.0577199)
(-0.0473586,0.0545683)
(0.0040346,0.00335282)
(-0.00437223,-0.00286091)
(-0.00706376,0.00118864)
(0.00702371,0.00808437)
(0.0103801,-0.00105353)
(0.00292365,0.00209178)
(-0.000643227,0.0187256)
(0.00430498,0.0140742)
(0.0135281,0.0124702)
(0.00529486,0.0121748)
(-0.000525136,-0.00335722)
(-0.00553477,-0.000837309)
(-0.000609832,-0.000342113)
(-0.00488603,-0.00410372)
(0.00300099,0.00506917)
(0.000432586,0.000102329)
(-0.00480852,-0.00980689)
(0.00450451,0.0193329)
(0.000131873,-0.014407)
(-0.00510299,0.0173001)
(0.000268526,-0.00151023)
(0.00226849,-0.00169636)
(0.00542856,-0.00424709)
(0.00565544,-0.00832318)
(0.00966164,0.000541034)
(0.00361972,-0.0027452)
(0.00282752,-0.0163826)
(0.0124623,-0.0132371)
(0.00484649,-0.0136931)
(-0.0025717,-0.0173821)
(-0.000412683,0.00121412)
(0.00311901,-0.005387)
(0.000659796,0.00019199)
(0.00435864,-0.00345061)
(-0.000631442,0.0125741)
(-0.00558107,0.0109671)
(0.00470548,-0.0184773)
(-0.00425139,-0.0181434)
(-0.000125136,-0.000257192)
(-0.00112945,0.0045675)
(0.00327974,-0.0563345)
(0.0407268,-0.0320619)
(0.0175901,-0.0528525)
(-0.0011464,0.00137566)
(0.0016408,0.0114417)
(0.0148041,0.066166)
(-0.0307445,-0.06241)
(-0.0128583,0.0722917)
(0.0658973,0.0471009)
(0.052754,0.0622345)
(-0.004292,-0.0719046)
(-0.000471634,0.0517086)
(0.00258934,0.00507509)
(0.0166653,-0.00825964)
(0.030647,-0.0161995)
(-0.0530905,0.0111307)
(-0.0198996,0.000433038)
(0.0520218,-0.0144139)
(0.0356568,0.000478232)
(0.0443564,-0.0369985)
(-0.023749,0.029392)
(0.0347012,-0.0153304)
(-0.0132309,0.0151412)
(-0.0458504,0.0323534)
(0.0135613,-0.0180256)
(0.0207853,-0.0288669)
(-0.0196306,0.01097)
(0.0291315,-0.0551034)
(0.0252596,-0.0564847)
(0.00904094,-0.039031)
(-0.00633562,0.0235131)
(-0.00621251,0.0955178)
(-0.0407696,0.070663)
(-0.0291569,0.0865469)
(0.00850153,0.0697598)
(0.00727823,-0.0207351)
(-0.00449664,0.0364289)
(-0.00591633,-0.024194)
(-0.0147894,-0.0803548)
(-0.0199953,-0.0563114)
(0.0135031,-0.0552452)
(0.0156313,-0.0297528)
(0.0450133,-0.0381239)
(-0.0342963,0.0495146)
(-0.0116476,0.0108597)
(0.0323345,-0.0389226)
(0.00957808,-0.0236457)
(0.000821626,0.0481897)
(0.00980506,-0.069477)
(-0.0262044,0.0684441)
(0.0801296,-0.0260587)
(0.026205,-0.0045531)
(-0.0452995,0.00391925)
(0.0445981,-0.0241816)
(0.00480057,-0.00228258)
(0.0872127,-0.00268505)
(0.0100588,-0.00480286)
(-0.0720203,-0.0165014)
(0.0170129,0.000687072)
(0.0596174,-0.0395833)
(0.0836794,-0.023761)
(0.00820325,0.00348109)
(-0.00704042,2.35383e-05)
(0.0886027,0.031551)
(-0.00225472,0.00442226)
(-0.0800645,0.0438171)
(-0.0615119,0.0672719)
(0.0500526,-0.00704387)
(-0.0405521,-0.00341158)
(0.0128956,0.000380534)
(0.0128005,-0.00526361)
(0.00401148,0.00128668)
(-0.0598914,-0.00328538)
(0.0382865,-0.013149)
(-0.0124868,0.0383647)
(-0.0260971,0.0263576)
(0.0457491,0.0337837)
(0.0313475,0.0565474)
(-0.00969351,-0.0497028)
(-0.0315415,-0.0435885)
(-0.00242145,-0.00863122)
(0.00237531,0.00290607)
(0.00793003,0.00541464)
(0.0498267,0.0169247)
(-0.0459453,-0.0192336)
(0.00545071,0.00743992)
(0.000348937,0.00579503)
(0.0451593,0.0438372)
(-0.0687707,-0.0355433)
(-0.0233998,-0.0304381)
(-0.0131125,-0.0182446)
(-0.0243224,-0.0578515)
(0.0279301,0.0563983)
(0.00819083,0.0399306)
(-0.00575469,-0.023958)
(-0.0439463,-0.0383102)
(0.016243,0.00850962)
(0.0350406,0.0165405)
(-0.012644,-0.0152923)
(0.0452253,0.0337928)
(-0.0308729,-0.0170797)
(-0.0204848,-0.0296405)
(-0.041836,-0.0394218)
(0.0195194,0.0113394)
(-0.0531389,-0.0123938)
(-0.0195977,-0.000749482)
(-0.0522594,-0.0153742)
(0.0364224,0.000211129)
(-0.00149258,-0.00105082)
(0.0417691,0.0558285)
(-0.0886203,-0.0188907)
(-0.0825225,-0.0273316)
(-0.0646734,-0.0659885)
(-0.0147067,-0.0105354)
(-0.0222672,-0.0750515)
(0.0350648,0.0649554)
(0.0713854,0.0376085)
(0.00227009,0.00562757)
(-0.0624693,-0.0487263)
(-0.000481413,-0.0107241)
(-0.0141479,0.0530756)
(0.0098222,-0.019718)
(0.00503351,0.0689403)
(0.0446711,-0.0666438)
(0.00420744,-0.0733258)
(0.0018204,0.000646608)
(-0.00522194,-0.058363)
(-0.0482524,0.0652959)
(0.000129982,-0.00405158)
(-0.0338076,0.0380354)
(-0.0288611,0.0609177)
(0.080548,-0.0429516)
(-0.0141392,0.0794289)
(-0.0143654,0.0100759)
(0.046981,-0.0399323)
(-0.00252912,0.0671271)
(0.0158632,0.072862)
(-0.00052929,0.00835689)
(0.00294767,-0.0047691)
(0.0503101,-0.0574338)
(-0.0368028,-0.0573617)
(-0.000295886,7.39614e-05)
(-0.0200072,0.063442)
(6.73092e-05,0.000242329)
(-0.0551028,-0.0498306)
(0.0688796,0.0117844)
(-0.00693106,-0.00198184)
(0.0680172,0.0301965)
(-0.0657573,-0.0357889)
(-0.0331162,-0.0657796)
(0.000759171,8.49115e-05)
(0.0773154,-0.027327)
(0.0255683,-0.00519717)
(0.043112,-0.0374561)
(-0.00518701,0.00275402)
(0.0433572,-0.0245636)
(0.0436981,-0.00513563)
(-0.0815733,0.00619361)
(-0.0114756,0.00582611)
(0.055348,-0.037758)
(-0.0158458,0.00015218)
(0.0076654,-0.00122869)
(0.0718578,-0.0221083)
(-0.0783694,-0.0214572)
(0.00766334,-0.00510028)
(0.0706374,-0.012519)
(-0.0504598,0.0386847)
(-0.0682795,0.0492243)
(-0.00188004,0.00170323)
(-0.0815692,0.000813264)
(-0.00819294,0.000404023)
(-0.0893447,0.0423274)
(-0.0686531,0.0437888)
(0.0880461,0.0116339)
(0.0809401,-0.0239022)
(0.087433,-0.0111887)
(0.00332865,0.000634105)
(-0.00792159,0.00441565)
(0.0603305,-0.0708008)
(-0.00691787,0.00604811)
(0.0626374,-0.0520475)
(-0.0768915,0.0428948)
(0.0795029,0.00520747)
(0.00116134,0.0174676)
(-0.00930621,0.0335358)
(-0.0140482,-0.052719)
(-0.0240831,0.0484743)
(0.00562723,-0.0183596)
(0.00319006,0.035936)
(-0.00580547,0.0572993)
(-0.00298143,-0.0386128)
(0.0164633,0.0352888)
(-0.00744011,-0.016542)
(-0.0324401,-0.0466716)
(-0.00585357,0.0198576)
(-0.0133205,0.017804)
(-0.0407184,0.0385335)
(0.0204989,-0.0281644)
(-0.0276655,0.0537158)
(-0.0126437,0.0393385)
(0.0154026,0.0607085)
(-0.00130601,-0.0209906)
(0.00738539,-0.00770503)
(0.0326385,-0.062854)
(-0.0875867,0.0287942)
(0.0613493,-0.0306342)
(0.00295306,0.00230609)
(0.064562,0.00317762)
(-0.0505782,-0.0356329)
(0.0363038,0.0147761)
(-0.0128172,-0.00686951)
(0.0507299,-0.00211047)
(0.0265446,0.00127265)
(-0.0422588,0.013461)
(0.0503828,0.0142131)
(0.00592822,-0.0050314)
(0.0502214,0.0606395)
(0.0417451,0.0300608)
(-0.0299089,-0.0285731)
(0.00467728,0.0109118)
(0.00872582,0.0093405)
(0.00535693,-0.000179047)
(-0.0614728,-0.00246913)
(0.0374681,0.0186834)
(0.0550951,0.0153294)
(0.0609628,-0.0228278)
(-0.0471339,-0.0265186)
(-0.0508976,0.00674377)
(-0.00686158,-0.00223119)
(0.00161814,-0.00134522)
(0.00613606,0.00580483)
(0.0320057,0.0423075)
(-0.0496026,-0.00565635)
(-0.00260488,0.00168933)
(-0.0312542,0.0493679)
(0.0514898,-0.0348426)
(9.44875e-05,7.83724e-05)
(-0.0320302,0.0491264)
(-3.52375e-06,-0.000143216)
(0.043228,-0.0371966)
(0.000353136,0.0595701)
(-0.0154763,0.0540174)
(0.0370224,0.0578201)
(-0.00259217,0.0674214)
(-0.000251591,0.000205963)
(0.0206356,-0.0638357)
(-0.0194981,-0.0630778)
(-0.0130887,0.053911)
(-0.0244159,-0.0754356)
(0.00083722,0.0110878)
(0.00971924,-0.0201949)
(-0.0441763,0.0678889)
(-6.41923e-07,0.00422775)
(0.0021554,-0.0746938)
(0.0337437,-0.039146)
(0.000835482,0.00053587)
(-0.0376336,-0.0644727)
(0.06373,0.0473108)
(-0.00747859,-0.0593582)
(-0.0197183,-0.0742651)
(0.00124553,0.012217)
(-0.0450973,-0.0553414)
(-0.070354,-0.0641178)
(-0.0932529,-0.0147488)
(0.0134498,0.00918885)
(-0.00166375,-0.000223838)
(-0.030066,-0.0609843)
(0.0385352,0.0301046)
(0.00272561,-0.00501946)
(-0.0868349,0.0455771)
(0.0638563,-0.0454243)
(0.0839676,0.00615832)
(0.0555191,0.0498101)
(0.0692489,0.0116901)
(-0.0038278,-0.00406326)
(0.068342,0.030495)
(0.0163739,0.0732752)
(-0.0286093,0.0612303)
(0.00312489,-0.00499599)
(0.0507377,-0.0578192)
(0.000608403,-5.42783e-05)
(-0.0809398,0.0435274)
(0.0469088,-0.0404901)
(-0.0145538,0.0102707)
(0.0775508,-0.0274116)
(-0.025832,0.00517797)
(0.043145,-0.0374253)
(-0.00525143,0.00282259)
(0.0437929,-0.00507938)
(-0.0435678,0.0245612)
(-0.0113553,0.00586351)
(-0.0552627,0.0379164)
(-0.0159609,0.000160104)
(0.0618186,-0.0315718)
(0.0610804,-0.0672704)
(-0.0271347,0.0285396)
(0.0602476,-0.0292889)
(0.00152381,0.000429463)
(0.0595975,-0.0333158)
(0.00164517,-0.000764042)
(0.0706541,-0.000530258)
(0.0666371,0.00134016)
(0.00660333,0.013139)
(0.0562702,0.0677827)
(0.0754803,0.0577988)
(-0.000173499,-0.0024078)
(0.0190174,0.0772254)
(0.0662282,0.0562828)
(-0.0606754,-0.00372975)
(-0.0684723,-0.0492538)
(0.00871288,0.00168005)
(0.104101,0.00421196)
(-0.0240531,-0.00324761)
(-0.0437743,0.0371599)
(-0.0728472,0.0611875)
(0.0564503,-0.0182031)
(-0.0959843,0.0104167)
(0.0773607,-0.0371687)
(-0.0780798,-0.00440824)
(-0.05149,0.017044)
(-0.00269502,-0.0386172)
(0.0149117,0.0610086)
(0.0282525,-0.0533195)
(0.00601411,-0.0197677)
(-0.0132618,0.0393553)
(-0.00105303,-0.0209386)
(-0.00733395,-0.0165682)
(0.00103527,0.0175477)
(0.0161919,0.0352998)
(0.00625638,-0.0571308)
(0.0322128,0.0469018)
(0.0617912,-0.0221704)
(0.00307321,-0.00187928)
(-0.0517692,0.0345063)
(-0.0267736,-0.00133077)
(0.0416739,0.0303632)
(0.0051598,-0.000231505)
(0.0374097,0.0188019)
(-0.0615785,-0.00267742)
(-0.0649518,-0.00315107)
(0.00598376,-0.00514761)
(-0.0505436,-0.0143554)
(-0.0423312,0.0134967)
(-0.0506715,-0.0360366)
(0.0166315,0.0158621)
(-0.0177836,-0.0393576)
(-0.0272738,-0.0282854)
(0.0365654,0.0150161)
(0.0510135,-0.00220288)
(-0.0128413,-0.00692401)
(-0.0294226,-0.00799334)
(0.0694476,0.0437751)
(0.0576083,0.0225734)
(-0.0615849,0.0122043)
(-0.0381334,-0.0351678)
(-0.0413428,-0.0580863)
(0.074878,0.0055898)
(0.0437517,0.0380904)
(-0.0172787,-0.00903332)
(-0.0339887,-0.0157108)
(0.0225786,0.0289563)
(0.0135004,0.0158832)
(0.045283,0.0328664)
(0.0298236,0.0167028)
(-0.019223,-0.0284084)
(-0.0138813,-0.0193948)
(0.0205844,0.012344)
(-0.0437401,-0.0371588)
(0.03372,0.0490839)
(-0.0148949,-0.0282798)
(0.0119924,0.0113117)
(-0.0322881,-0.0387565)
(-0.0259715,-0.00489466)
(-0.0497636,-0.00777698)
(-0.0040051,0.00122125)
(0.0592428,-0.00236385)
(-0.0374381,-0.0133572)
(-0.0783815,-0.0260276)
(0.0439859,0.00432345)
(-0.043886,-0.0242557)
(-0.0053269,-0.00272394)
(-0.00380866,0.00438893)
(-0.0014797,-0.0592819)
(0.0171346,-0.0640592)
(-0.0324361,0.0553333)
(-0.00039393,0.00411032)
(-0.0465767,0.0426815)
(-0.0344156,0.0597304)
(0.0533445,-0.053375)
(0.0694901,-0.0141441)
(-0.0675996,0.0325045)
(-3.22339e-05,-0.000607684)
(-0.0343361,-0.04779)
(0.0440987,0.0353186)
(-0.0167078,-0.0536736)
(0.00031953,0.00047516)
(-0.00731283,-0.0678939)
(0.000403569,-0.000405058)
(0.0241616,0.0622448)
(-0.0118726,0.0885278)
(0.00641894,0.00990302)
(-0.00207551,-0.0125593)
(-0.0655724,-0.0610716)
(-0.0035407,0.00402581)
(0.0458637,-0.0810121)
(-0.0961055,0.0202082)
(0.00378043,-0.00117446)
(-0.027441,0.0779179)
(-0.0609198,0.0563243)
(0.0103911,-0.075408)
(-0.036356,-0.0595347)
(0.00281497,0.00386278)
(0.055031,0.0517055)
(0.000462686,3.41206e-05)
(-0.0785397,-0.0283681)
(0.0569202,0.0351454)
(-0.0133843,-0.00712635)
(-0.00486293,-0.00277025)
(-0.0881165,-0.0411889)
(0.0612082,0.0694637)
(0.00305904,0.00241298)
(-0.0787743,-0.0412036)
(-0.0112084,-0.00538033)
(0.00819592,0.00997525)
(0.0615237,0.0651056)
(-0.0657863,-0.052397)
(0.0835141,-0.00915495)
(0.0158837,-0.000210716)
(-0.0568395,-0.037247)
(0.000688034,0.0369834)
(-0.00648026,0.0193313)
(-0.000454143,-0.0186516)
(0.0125286,-0.0352855)
(-0.0111863,-0.057211)
(0.0274035,-0.0491532)
(0.0621333,0.018099)
(0.0026808,0.0014769)
(-0.0544369,-0.0306639)
(-0.0257897,0.00431857)
(0.038016,-0.0334078)
(0.00496143,-9.31232e-05)
(0.0334892,-0.021514)
(-0.0588889,0.00856383)
(-0.0563269,0.011315)
(0.00507556,0.00270577)
(-0.046408,0.0193238)
(-0.043318,-0.00847433)
(-0.0449759,0.0399735)
(0.0273783,-0.0161753)
(0.050025,-0.0065766)
(-0.0131627,0.00926668)
(-0.0167445,-0.00896584)
(-0.0346467,-0.0165523)
(0.0227954,0.0299554)
(0.0128142,0.0155448)
(-0.043582,-0.0386611)
(-0.0451049,-0.033804)
(0.00367717,0.0360138)
(0.00429177,0.0952255)
(0.0161619,-0.0798158)
(0.0209567,-0.0560536)
(0.0123296,0.0557332)
(-0.0150433,-0.0304024)
(0.0440789,0.0395603)
(0.0329567,0.0502887)
(-0.0310482,-0.0394606)
(0.011063,0.0109435)
(-0.00176459,0.0480604)
(-0.00899004,-0.0238237)
(0.00828332,0.06948)
(-0.0245706,-0.0688981)
(0.0391251,0.0718636)
(-0.0271722,-0.0867938)
(-0.000727878,0.0139273)
(0.00653841,0.0202257)
(-0.00924599,-0.00481055)
(0.0826539,0.0270315)
(0.00175958,0.00392547)
(0.0783389,0.0460266)
(0.0590618,0.068503)
(-0.0389691,0.0797607)
(-0.00106707,0.00214655)
(-0.0853152,0.0295672)
(-0.0720307,0.0373536)
(-0.0502696,0.0705142)
(0.00640938,-0.00303145)
(0.00228199,0.0104799)
(0.022839,-0.0769909)
(0.0351696,0.0829335)
(-0.0013219,0.0087113)
(-0.0166479,-0.0750125)
(0.00861635,-0.0858987)
(0.00561834,0.00816249)
(-0.0425579,-0.0615574)
(-0.00727411,-0.0758122)
(-0.0648934,-0.0590526)
(1.74203e-05,-0.00209019)
(0.0679209,-0.0486497)
(-0.0588048,0.0588171)
(0.0777222,0.0277243)
(-0.0256082,-0.0780843)
(-0.0371714,-0.0601692)
(-0.0124521,-0.0064682)
(0.0571724,0.0347434)
(-0.0788952,-0.028801)
(-0.0255051,-0.00531193)
(0.0459967,0.00569527)
(-0.00401604,-0.00190404)
(0.0438475,0.0255022)
(0.0858537,0.00684648)
(0.0732521,-0.0127875)
(-0.01552,-0.000164276)
(-0.0585006,-0.0417168)
(0.00737722,-0.00253521)
(-0.0677819,0.0400576)
(0.00838963,0.000136376)
(-0.0893399,0.0266118)
(0.0568209,-0.0547963)
(-0.035837,0.0604676)
(0.0701674,-0.0318649)
(-0.0294596,0.073378)
(0.000742277,-0.00151515)
(-0.0104244,0.0754409)
(0.00303715,-0.00235524)
(-0.0645227,-0.0622067)
(-0.0459306,-0.0700653)
(0.000302884,-0.00177441)
(-0.00966733,-0.080107)
(0.0378794,0.0183554)
(-0.0752215,-0.0499061)
(0.0719904,0.0130084)
(-0.00914948,-0.00572909)
(-0.0693631,-0.00650951)
(-0.0150599,-0.00977111)
(0.0843917,0.00164886)
(0.079822,-0.00777612)
(-0.0318623,-0.0779162)
(-0.0468232,-0.0460993)
(-0.00307123,-0.00446411)
(-0.0698295,-0.0236474)
(-0.0169404,-0.00160161)
(-0.00137285,-0.000428897)
(0.0725167,-0.0153317)
(-0.000324749,-0.0182395)
(-0.0118239,-0.0319578)
(-0.00958539,0.0531899)
(0.00707122,0.0180714)
(-0.0278364,-0.0464354)
(0.000353858,-0.0353821)
(-0.0105816,-0.0568691)
(0.000326533,0.0368663)
(0.0127379,-0.0352114)
(-0.00647113,0.0188642)
(-0.0274051,0.0485203)
(-0.0082408,-0.0210566)
(-0.0149448,-0.0168705)
(-0.0449849,-0.0354088)
(0.0230412,0.025979)
(0.0105428,-0.0614286)
(-0.0331089,-0.0529241)
(-0.0145295,-0.0362076)
(0.000260762,0.024961)
(-0.0898621,-0.0257063)
(0.058066,0.0315386)
(0.0108308,0.0132045)
(-0.0206106,-0.00956911)
(-0.0346041,0.0125093)
(0.0671465,-0.0436174)
(0.0256392,0.00133699)
(0.0522358,-0.019387)
(0.0529143,0.0047824)
(0.0275943,-0.0159942)
(0.0560509,-0.0112398)
(-0.0447243,0.0392124)
(-0.0127152,0.00890904)
(0.0491741,-0.00638618)
(0.0169625,-0.0193771)
(-0.0320478,0.0319835)
(0.0373028,-0.0587378)
(-0.069917,0.0148625)
(0.0250922,-0.00420363)
(-0.0437269,-0.00842382)
(0.0459655,-0.0190789)
(0.00422038,0.00248952)
(-0.000824157,-0.0042777)
(0.0457035,-0.0678466)
(0.0377443,-0.0329941)
(-0.0266685,0.0303352)
(0.00382738,-0.0114697)
(0.00805904,-0.0105522)
(0.00543184,-0.000330258)
(-0.0586044,0.00857669)
(0.033559,-0.0214721)
(-0.0135353,0.0362916)
(-0.0224247,0.0283578)
(-0.0645941,-0.032166)
(0.0640934,0.0351258)
(-0.000254162,-0.000142928)
(0.00143534,0.000252948)
(0.0725577,0.00182697)
(0.073643,-0.00121863)
(-0.000240686,-0.000312916)
(-0.0451624,-0.0581666)
(0.0661326,0.0288414)
(0.0472465,0.0548626)
(-0.000982624,-0.000782374)
(-0.0429953,-0.0600926)
(0.0625704,0.0368329)
(0.0404972,0.059998)
(-0.00104633,-0.00305711)
(0.0141532,0.0710632)
(-0.000584389,-0.00150473)
(0.0176379,0.0747573)
(-0.000559136,0.0040854)
(-0.0140616,0.077841)
(0.00342847,-0.0877808)
(-0.0187923,-0.0779242)
(0.000922108,0.08097)
(0.0018437,-0.00653266)
(0.0250534,-0.0825537)
(-0.0293791,0.0714514)
(0.00910045,0.07921)
(0.0327672,0.0704604)
(0.00577946,0.00511503)
(-0.0636711,-0.0427594)
(-0.00160401,-0.00197209)
(0.0529938,0.0451024)
(0.0377657,0.0634666)
(-0.0259942,-0.0716605)
(0.00532143,-0.0766161)
(-0.000109451,-0.00349924)
(-0.000350154,-0.000158337)
(-0.0622069,-0.0311004)
(-0.0499515,-0.0635535)
(-0.0582307,-0.00996893)
(-0.0792212,0.00156843)
(0.00875448,0.0038232)
(0.0122332,-0.0027819)
(-0.00304765,0.000763418)
(-0.0649197,0.00738163)
(-0.0746933,0.00478012)
(-0.0608181,-0.0230225)
(0.082387,-0.0130328)
(-0.0431899,0.0079788)
(0.0683309,0.0201575)
(0.0635828,-0.0513113)
(0.000199533,-0.00251359)
(-0.0155338,0.0861175)
(-0.000208682,0.0015723)
(0.0208929,-0.0759231)
(-0.0640046,0.0568942)
(-0.0637542,0.0474541)
(-0.00128746,0.000183528)
(0.0140161,-0.00414508)
(0.00586626,0.0895692)
(0.00553358,-0.0791686)
(0.0609427,-0.0646718)
(-0.00624525,-0.00370092)
(0.0122394,0.0123334)
(-0.00832073,0.00190821)
(-0.0144327,0.00488312)
(-0.000130782,-0.0018889)
(-0.0096231,0.000591733)
(-0.00745211,-0.00553087)
(-0.000656537,-0.00310353)
(-0.000859024,-0.00206532)
(0.00591957,-2.23757e-05)
(0.00121039,0.000770462)
(0.00485975,0.00435335)
(-0.00231743,-0.0058724)
(-0.00100445,-0.0187107)
(0.00328441,-0.013907)
(-0.00601078,-0.0157061)
(0.000702929,-0.00156641)
(0.000534899,-0.0170439)
(-0.000883234,0.00145199)
(0.00621688,-0.0120001)
(0.00460633,-0.0102459)
(-0.00433516,0.00363077)
(0.00420449,-0.00927732)
(-0.00319464,0.00490958)
(-1.31881e-05,0.00192662)
(-0.00149956,0.00601702)
(-0.0080485,-0.000507944)
(-0.00527462,0.00232423)
(-0.0021555,0.00109318)
(-0.0040948,0.00581291)
(-0.0098433,-0.00173967)
(0.00594928,0.00990563)
(0.00209704,0.00297016)
(-0.0138467,0.0115792)
(0.00055128,0.00141628)
(-0.0150568,-0.00446159)
(-0.00974236,-0.000564471)
(-0.0091396,0.00656521)
(-0.0039748,0.0158107)
(-0.00602622,0.0131256)
(0.00141223,0.0170274)
(0.00053905,-0.00145089)
(0.00107583,0.015287)
(-0.00227061,-0.00590106)
(0.00213932,0.00816613)
(-0.00843368,0.0157541)
(-0.0110082,0.00681255)
(-0.00279014,0.00397166)
(0.00107324,0.0192866)
(-0.00277699,0.0167589)
(0.00527846,0.0145071)
(-0.000752208,-0.00178028)
(0.00738881,0.0137866)
(-0.00247872,-0.00326252)
(0.00462514,0.00823869)
(-0.0181211,-0.0067764)
(0.0129883,-0.00187699)
(0.0115941,0.00255164)
(0.026603,0.0137106)
(-0.025382,0.012075)
(-0.0186241,0.00648528)
(0.000237273,0.0019258)
(0.0138629,0.00898264)
(-0.0291644,-0.0289763)
(-0.0214031,-0.00388417)
(0.0405395,-0.000181902)
(-0.0194435,-0.0132214)
(0.018563,0.00382229)
(0.0105383,0.0137806)
(-0.0113385,-0.0118457)
(-0.0175514,-0.0316105)
(-0.0327854,-0.0102197)
(-0.0255342,0.000203191)
(-0.0188842,0.0142753)
(0.0125953,-0.00817067)
(0.015525,0.0161688)
(-0.0108927,-0.0279616)
(0.0396775,0.0304368)
(0.0191286,0.0221522)
(0.00964648,0.0512517)
(0.0280701,0.0402406)
(0.0183531,0.00983506)
(0.0443874,0.011149)
(0.0265307,0.00856873)
(-0.0166803,-0.0152918)
(0.00112722,0.0319158)
(0.00876398,-0.050245)
(-0.00038058,-0.0164794)
(0.00921183,0.0182999)
(-0.00238966,-0.0161884)
(-0.00450868,0.0128562)
(0.00957854,-0.0310476)
(-0.0246909,0.0421704)
(-0.0135835,-0.044727)
(-0.00104874,0.0426611)
(-0.00522341,-0.0236128)
(-0.0124475,-0.0215059)
(0.00562651,-0.00622753)
(0.0531518,-0.0195076)
(-0.04788,0.00985917)
(0.0281767,-0.0441268)
(-0.0447369,0.0295133)
(0.0296257,-0.0296064)
(0.0152005,-0.0364173)
(-0.039257,0.00509903)
(7.10348e-05,-0.000272454)
(-0.0354912,0.0159868)
(-0.0371232,-0.0158859)
(-0.0381853,-0.00473643)
(-0.0478661,0.0330276)
(0.0330342,-0.0430193)
(0.00241823,-0.00771754)
(0.00131433,-0.0018572)
(-0.00492553,0.00123218)
(-0.0500829,-0.00862343)
(0.0605353,-0.00126735)
(-0.0384367,-0.0145381)
(-0.00761517,0.00484006)
(0.0412885,-0.00222414)
(0.0506957,-0.0155974)
(-0.0466309,0.0177051)
(0.00716104,0.0695269)
(0.0548751,0.0513424)
(0.00118967,0.00112174)
(-0.00677087,0.00270413)
(0.0339181,-0.0292241)
(0.00470359,-0.00320477)
(0.0370439,-0.0171105)
(-0.0181397,0.026204)
(-0.00180459,0.0115783)
(0.0064261,-0.00788859)
(0.0131116,0.0020024)
(0.0131185,-0.00621255)
(0.0304083,-0.0015846)
(-0.0160606,-0.00392086)
(0.0355236,0.012405)
(0.0317729,0.0183588)
(0.0171254,0.0180164)
(-0.00901299,-0.00809391)
(-0.00344486,0.00878121)
(0.018772,-0.0144779)
(-0.0138732,0.00496268)
(0.0167364,-0.0154587)
(-0.0130441,0.00522934)
(-0.0101464,0.0038612)
(0.0192056,0.00678943)
(0.0182497,0.00674843)
(0.0279541,1.97225e-05)
(0.000224766,0.000135132)
(0.0239531,-0.0199925)
(0.0317613,-0.00570775)
(-0.000163416,0.000606348)
(0.0115896,-0.0356055)
(0.004986,0.00305563)
(0.0272287,0.0356495)
(0.0149215,0.0390209)
(0.0266866,0.0191987)
(0.0104089,0.00562156)
(-0.0110096,-0.00743371)
(-0.00498013,-0.0118081)
(-0.00742505,0.0117302)
(0.00213997,-0.00852121)
(0.00304439,-0.025165)
(-0.00935656,-0.0138709)
(0.0131098,0.0394447)
(-0.00143434,0.0221883)
(-0.00836751,-0.0399936)
(-0.000791899,0.024441)
(-0.0104337,-0.0167659)
(0.0113803,0.0141597)
(0.0262403,0.0222738)
(-0.00711243,0.0048916)
(0.0127083,-0.00681896)
(-0.0126364,0.0218935)
(-0.0382596,0.0260661)
(0.0231285,-0.00836193)
(-0.038179,0.0260304)
(8.52356e-05,-8.18395e-05)
(0.0233215,-0.00843459)
(-0.0299371,-0.00242318)
(0.0241883,0.00244048)
(-0.0524704,-0.0163062)
(0.0201411,0.0122112)
(0.0212435,-0.00940326)
(0.050155,-0.00752635)
(-0.0276547,0.0135341)
(0.0201745,0.00104281)
(0.051599,-0.011619)
(-0.0200043,0.00761702)
(0.0378293,-0.032304)
(0.0181873,-0.0222121)
(-0.0136309,0.0189257)
(0.0453186,-0.00446446)
(0.0158182,-0.028799)
(-0.0356291,0.0374174)
(0.015146,-0.00820126)
(-0.0113968,0.0180579)
(0.00185058,0.0169833)
(0.00628885,0.0327611)
(0.00620781,-0.0129871)
(-0.00454415,0.0491562)
(-0.0107813,0.0461002)
(0.0197134,0.0383725)
(0.00109035,0.0254429)
(0.00280581,0.0103487)
(-0.0346902,0.020866)
(0.0159475,-0.0399566)
(0.0532416,0.0128161)
(0.0303123,0.0172709)
(-0.0362378,-0.000554403)
(-0.0127165,-2.08407e-05)
(-0.0125116,-0.00560262)
