  1
  4
  1
  400
  20,   20
  0.089665,   0.037473,   0.500003,	  0.140011,   0.043656,   0.499998,	  0.140011,   0.043656,   0.249999,	  0.089665,   0.037473,   0.250002,	
  0.140011,   0.043656,   0.499998,	  0.190606,   0.047309,   0.499998,	  0.190606,   0.047309,   0.249999,	  0.140011,   0.043656,   0.249999,	
  0.190606,   0.047309,   0.499998,	  0.241291,   0.049273,   0.500000,	  0.241291,   0.049273,   0.250000,	  0.190606,   0.047309,   0.249999,	
  0.241291,   0.049273,   0.500000,	  0.292015,   0.049985,   0.500000,	  0.292015,   0.049985,   0.250000,	  0.241291,   0.049273,   0.250000,	
  0.292015,   0.049985,   0.500000,	  0.342741,   0.049694,   0.499999,	  0.342741,   0.049694,   0.249999,	  0.292015,   0.049985,   0.250000,	
  0.342741,   0.049694,   0.499999,	  0.393453,   0.048553,   0.499999,	  0.393453,   0.048553,   0.249999,	  0.342741,   0.049694,   0.249999,	
  0.393453,   0.048553,   0.499999,	  0.444144,   0.046687,   0.499998,	  0.444144,   0.046687,   0.249999,	  0.393453,   0.048553,   0.249999,	
  0.444144,   0.046687,   0.499998,	  0.494812,   0.044270,   0.499998,	  0.494812,   0.044270,   0.249999,	  0.444144,   0.046687,   0.249999,	
  0.494812,   0.044270,   0.499998,	  0.545463,   0.041470,   0.500000,	  0.545463,   0.041470,   0.250000,	  0.494812,   0.044270,   0.249999,	
  0.545463,   0.041470,   0.500000,	  0.596088,   0.038293,   0.500000,	  0.596088,   0.038293,   0.250000,	  0.545463,   0.041470,   0.250000,	
  0.596088,   0.038293,   0.500000,	  0.646665,   0.034708,   0.499988,	  0.646665,   0.034708,   0.249994,	  0.596088,   0.038293,   0.250000,	
  0.646665,   0.034708,   0.499988,	  0.697232,   0.030727,   0.499988,	  0.697232,   0.030727,   0.249994,	  0.646665,   0.034708,   0.249994,	
  0.697232,   0.030727,   0.499988,	  0.747801,   0.026413,   0.500029,	  0.747801,   0.026413,   0.250015,	  0.697232,   0.030727,   0.249994,	
  0.747801,   0.026413,   0.500029,	  0.798332,   0.021997,   0.500029,	  0.798332,   0.021997,   0.250015,	  0.747801,   0.026413,   0.250015,	
  0.798332,   0.021997,   0.500029,	  0.848881,   0.017603,   0.499988,	  0.848881,   0.017603,   0.249994,	  0.798332,   0.021997,   0.250015,	
  0.848881,   0.017603,   0.499988,	  0.899362,   0.012671,   0.499988,	  0.899362,   0.012671,   0.249994,	  0.848881,   0.017603,   0.249994,	
  0.899362,   0.012671,   0.499988,	  0.949678,   0.006666,   0.499986,	  0.949678,   0.006666,   0.249993,	  0.899362,   0.012671,   0.249994,	
  0.949678,   0.006666,   0.499986,	  1.000000,   0.000000,   0.500000,	  1.000000,   0.000000,   0.250000,	  0.949678,   0.006666,   0.249993,	
  0.000000,   0.000000,   0.250000,	  0.040074,   0.026929,   0.249999,	  0.040074,   0.026929,   0.000000,	  0.000000,   0.000000,   0.000000,	
  0.040074,   0.026929,   0.249999,	  0.089665,   0.037473,   0.250002,	  0.089665,   0.037473,   0.000000,	  0.040074,   0.026929,   0.000000,	
  0.089665,   0.037473,   0.250002,	  0.140011,   0.043656,   0.249999,	  0.140011,   0.043656,   0.000000,	  0.089665,   0.037473,   0.000000,	
  0.140011,   0.043656,   0.249999,	  0.190606,   0.047309,   0.249999,	  0.190606,   0.047309,   0.000000,	  0.140011,   0.043656,   0.000000,	
  0.190606,   0.047309,   0.249999,	  0.241291,   0.049273,   0.250000,	  0.241291,   0.049273,   0.000000,	  0.190606,   0.047309,   0.000000,	
  0.241291,   0.049273,   0.250000,	  0.292015,   0.049985,   0.250000,	  0.292015,   0.049985,   0.000000,	  0.241291,   0.049273,   0.000000,	
  0.292015,   0.049985,   0.250000,	  0.342741,   0.049694,   0.249999,	  0.342741,   0.049694,   0.000000,	  0.292015,   0.049985,   0.000000,	
  0.342741,   0.049694,   0.249999,	  0.393453,   0.048553,   0.249999,	  0.393453,   0.048553,   0.000000,	  0.342741,   0.049694,   0.000000,	
  0.393453,   0.048553,   0.249999,	  0.444144,   0.046687,   0.249999,	  0.444144,   0.046687,   0.000000,	  0.393453,   0.048553,   0.000000,	
  0.444144,   0.046687,   0.249999,	  0.494812,   0.044270,   0.249999,	  0.494812,   0.044270,   0.000000,	  0.444144,   0.046687,   0.000000,	
  0.494812,   0.044270,   0.249999,	  0.545463,   0.041470,   0.250000,	  0.545463,   0.041470,   0.000000,	  0.494812,   0.044270,   0.000000,	
  0.545463,   0.041470,   0.250000,	  0.596088,   0.038293,   0.250000,	  0.596088,   0.038293,   0.000000,	  0.545463,   0.041470,   0.000000,	
  0.596088,   0.038293,   0.250000,	  0.646665,   0.034708,   0.249994,	  0.646665,   0.034708,   0.000000,	  0.596088,   0.038293,   0.000000,	
  0.646665,   0.034708,   0.249994,	  0.697232,   0.030727,   0.249994,	  0.697232,   0.030727,   0.000000,	  0.646665,   0.034708,   0.000000,	
  0.697232,   0.030727,   0.249994,	  0.747801,   0.026413,   0.250015,	  0.747801,   0.026413,   0.000000,	  0.697232,   0.030727,   0.000000,	
  0.747801,   0.026413,   0.250015,	  0.798332,   0.021997,   0.250015,	  0.798332,   0.021997,   0.000000,	  0.747801,   0.026413,   0.000000,	
  0.798332,   0.021997,   0.250015,	  0.848881,   0.017603,   0.249994,	  0.848881,   0.017603,   0.000000,	  0.798332,   0.021997,   0.000000,	
  0.848881,   0.017603,   0.249994,	  0.899362,   0.012671,   0.249994,	  0.899362,   0.012671,   0.000000,	  0.848881,   0.017603,   0.000000,	
  0.899362,   0.012671,   0.249994,	  0.949678,   0.006666,   0.249993,	  0.949678,   0.006666,   0.000000,	  0.899362,   0.012671,   0.000000,	
  0.949678,   0.006666,   0.249993,	  1.000000,   0.000000,   0.250000,	  1.000000,   0.000000,   0.000000,	  0.949678,   0.006666,   0.000000,	

  1
  400
  20,   20
  0.000000,   0.000000,   0.000000,	  0.040074,   -0.026929,   0.000000,	  0.040074,   -0.026929,   0.249999,	  0.000000,   0.000000,   0.250000,	
  0.040074,   -0.026929,   0.000000,	  0.089665,   -0.037473,   0.000000,	  0.089665,   -0.037473,   0.250002,	  0.040074,   -0.026929,   0.249999,	
  0.089665,   -0.037473,   0.000000,	  0.140011,   -0.043656,   0.000000,	  0.140011,   -0.043656,   0.249999,	  0.089665,   -0.037473,   0.250002,	
  0.140011,   -0.043656,   0.000000,	  0.190606,   -0.047309,   0.000000,	  0.190606,   -0.047309,   0.249999,	  0.140011,   -0.043656,   0.249999,	
  0.190606,   -0.047309,   0.000000,	  0.241291,   -0.049273,   0.000000,	  0.241291,   -0.049273,   0.250000,	  0.190606,   -0.047309,   0.249999,	
  0.241291,   -0.049273,   0.000000,	  0.292015,   -0.049985,   0.000000,	  0.292015,   -0.049985,   0.250000,	  0.241291,   -0.049273,   0.250000,	
  0.292015,   -0.049985,   0.000000,	  0.342741,   -0.049694,   0.000000,	  0.342741,   -0.049694,   0.249999,	  0.292015,   -0.049985,   0.250000,	
  0.342741,   -0.049694,   0.000000,	  0.393453,   -0.048553,   0.000000,	  0.393453,   -0.048553,   0.249999,	  0.342741,   -0.049694,   0.249999,	
  0.393453,   -0.048553,   0.000000,	  0.444144,   -0.046687,   0.000000,	  0.444144,   -0.046687,   0.249999,	  0.393453,   -0.048553,   0.249999,	
  0.444144,   -0.046687,   0.000000,	  0.494812,   -0.044270,   0.000000,	  0.494812,   -0.044270,   0.249999,	  0.444144,   -0.046687,   0.249999,	
  0.494812,   -0.044270,   0.000000,	  0.545463,   -0.041470,   0.000000,	  0.545463,   -0.041470,   0.250000,	  0.494812,   -0.044270,   0.249999,	
  0.545463,   -0.041470,   0.000000,	  0.596088,   -0.038293,   0.000000,	  0.596088,   -0.038293,   0.250000,	  0.545463,   -0.041470,   0.250000,	
  0.596088,   -0.038293,   0.000000,	  0.646665,   -0.034708,   0.000000,	  0.646665,   -0.034708,   0.249994,	  0.596088,   -0.038293,   0.250000,	
  0.646665,   -0.034708,   0.000000,	  0.697232,   -0.030727,   0.000000,	  0.697232,   -0.030727,   0.249994,	  0.646665,   -0.034708,   0.249994,	
  0.697232,   -0.030727,   0.000000,	  0.747801,   -0.026413,   0.000000,	  0.747801,   -0.026413,   0.250015,	  0.697232,   -0.030727,   0.249994,	
  0.747801,   -0.026413,   0.000000,	  0.798332,   -0.021997,   0.000000,	  0.798332,   -0.021997,   0.250015,	  0.747801,   -0.026413,   0.250015,	
  0.798332,   -0.021997,   0.000000,	  0.848881,   -0.017603,   0.000000,	  0.848881,   -0.017603,   0.249994,	  0.798332,   -0.021997,   0.250015,	
  0.848881,   -0.017603,   0.000000,	  0.899362,   -0.012671,   0.000000,	  0.899362,   -0.012671,   0.249994,	  0.848881,   -0.017603,   0.249994,	
  0.899362,   -0.012671,   0.000000,	  0.949678,   -0.006666,   0.000000,	  0.949678,   -0.006666,   0.249993,	  0.899362,   -0.012671,   0.249994,	
  0.949678,   -0.006666,   0.000000,	  1.000000,   0.000000,   0.000000,	  1.000000,   0.000000,   0.250000,	  0.949678,   -0.006666,   0.249993,	
  0.000000,   0.000000,   0.250000,	  0.040074,   -0.026929,   0.249999,	  0.040074,   -0.026929,   0.499998,	  0.000000,   0.000000,   0.500000,	
  0.040074,   -0.026929,   0.249999,	  0.089665,   -0.037473,   0.250002,	  0.089665,   -0.037473,   0.500004,	  0.040074,   -0.026929,   0.499998,	
  0.089665,   -0.037473,   0.250002,	  0.140011,   -0.043656,   0.249999,	  0.140011,   -0.043656,   0.499999,	  0.089665,   -0.037473,   0.500004,	
  0.140011,   -0.043656,   0.249999,	  0.190606,   -0.047309,   0.249999,	  0.190606,   -0.047309,   0.499998,	  0.140011,   -0.043656,   0.499999,	
  0.190606,   -0.047309,   0.249999,	  0.241291,   -0.049273,   0.250000,	  0.241291,   -0.049273,   0.500001,	  0.190606,   -0.047309,   0.499998,	
  0.241291,   -0.049273,   0.250000,	  0.292015,   -0.049985,   0.250000,	  0.292015,   -0.049985,   0.500001,	  0.241291,   -0.049273,   0.500001,	
  0.292015,   -0.049985,   0.250000,	  0.342741,   -0.049694,   0.249999,	  0.342741,   -0.049694,   0.500000,	  0.292015,   -0.049985,   0.500001,	
  0.342741,   -0.049694,   0.249999,	  0.393453,   -0.048553,   0.249999,	  0.393453,   -0.048553,   0.500000,	  0.342741,   -0.049694,   0.500000,	
  0.393453,   -0.048553,   0.249999,	  0.444144,   -0.046687,   0.249999,	  0.444144,   -0.046687,   0.499999,	  0.393453,   -0.048553,   0.500000,	
  0.444144,   -0.046687,   0.249999,	  0.494812,   -0.044270,   0.249999,	  0.494812,   -0.044270,   0.499999,	  0.444144,   -0.046687,   0.499999,	
  0.494812,   -0.044270,   0.249999,	  0.545463,   -0.041470,   0.250000,	  0.545463,   -0.041470,   0.500001,	  0.494812,   -0.044270,   0.499999,	
  0.545463,   -0.041470,   0.250000,	  0.596088,   -0.038293,   0.250000,	  0.596088,   -0.038293,   0.500001,	  0.545463,   -0.041470,   0.500001,	
  0.596088,   -0.038293,   0.250000,	  0.646665,   -0.034708,   0.249994,	  0.646665,   -0.034708,   0.499988,	  0.596088,   -0.038293,   0.500001,	
  0.646665,   -0.034708,   0.249994,	  0.697232,   -0.030727,   0.249994,	  0.697232,   -0.030727,   0.499988,	  0.646665,   -0.034708,   0.499988,	
  0.697232,   -0.030727,   0.249994,	  0.747801,   -0.026413,   0.250015,	  0.747801,   -0.026413,   0.500030,	  0.697232,   -0.030727,   0.499988,	
  0.747801,   -0.026413,   0.250015,	  0.798332,   -0.021997,   0.250015,	  0.798332,   -0.021997,   0.500030,	  0.747801,   -0.026413,   0.500030,	
  0.798332,   -0.021997,   0.250015,	  0.848881,   -0.017603,   0.249994,	  0.848881,   -0.017603,   0.499989,	  0.798332,   -0.021997,   0.500030,	
  0.848881,   -0.017603,   0.249994,	  0.899362,   -0.012671,   0.249994,	  0.899362,   -0.012671,   0.499989,	  0.848881,   -0.017603,   0.499989,	
  0.899362,   -0.012671,   0.249994,	  0.949678,   -0.006666,   0.249993,	  0.949678,   -0.006666,   0.499987,	  0.899362,   -0.012671,   0.499989,	
  0.949678,   -0.006666,   0.249993,	  1.000000,   0.000000,   0.250000,	  1.000000,   0.000000,   0.500000,	  0.949678,   -0.006666,   0.499987,	
  0.000000,   0.000000,   0.500000,	  0.040074,   -0.026929,   0.499998,	  0.040074,   -0.026929,   0.749997,	  0.000000,   0.000000,   0.750000,	
  0.040074,   -0.026929,   0.499998,	  0.089665,   -0.037473,   0.500004,	  0.089665,   -0.037473,   0.750006,	  0.040074,   -0.026929,   0.749997,	
  0.089665,   -0.037473,   0.500004,	  0.140011,   -0.043656,   0.499999,	  0.140011,   -0.043656,   0.749998,	  0.089665,   -0.037473,   0.750006,	
  0.140011,   -0.043656,   0.499999,	  0.190606,   -0.047309,   0.499998,	  0.190606,   -0.047309,   0.749997,	  0.140011,   -0.043656,   0.749998,	
  0.190606,   -0.047309,   0.499998,	  0.241291,   -0.049273,   0.500001,	  0.241291,   -0.049273,   0.750001,	  0.190606,   -0.047309,   0.749997,	
  0.241291,   -0.049273,   0.500001,	  0.292015,   -0.049985,   0.500001,	  0.292015,   -0.049985,   0.750001,	  0.241291,   -0.049273,   0.750001,	
  0.292015,   -0.049985,   0.500001,	  0.342741,   -0.049694,   0.500000,	  0.342741,   -0.049694,   0.749999,	  0.292015,   -0.049985,   0.750001,	
  0.342741,   -0.049694,   0.500000,	  0.393453,   -0.048553,   0.500000,	  0.393453,   -0.048553,   0.749999,	  0.342741,   -0.049694,   0.749999,	
  0.393453,   -0.048553,   0.500000,	  0.444144,   -0.046687,   0.499999,	  0.444144,   -0.046687,   0.749998,	  0.393453,   -0.048553,   0.749999,	
  0.444144,   -0.046687,   0.499999,	  0.494812,   -0.044270,   0.499999,	  0.494812,   -0.044270,   0.749998,	  0.444144,   -0.046687,   0.749998,	
  0.494812,   -0.044270,   0.499999,	  0.545463,   -0.041470,   0.500001,	  0.545463,   -0.041470,   0.750001,	  0.494812,   -0.044270,   0.749998,	
  0.545463,   -0.041470,   0.500001,	  0.596088,   -0.038293,   0.500001,	  0.596088,   -0.038293,   0.750001,	  0.545463,   -0.041470,   0.750001,	
  0.596088,   -0.038293,   0.500001,	  0.646665,   -0.034708,   0.499988,	  0.646665,   -0.034708,   0.749982,	  0.596088,   -0.038293,   0.750001,	
  0.646665,   -0.034708,   0.499988,	  0.697232,   -0.030727,   0.499988,	  0.697232,   -0.030727,   0.749982,	  0.646665,   -0.034708,   0.749982,	
  0.697232,   -0.030727,   0.499988,	  0.747801,   -0.026413,   0.500030,	  0.747801,   -0.026413,   0.750044,	  0.697232,   -0.030727,   0.749982,	
  0.747801,   -0.026413,   0.500030,	  0.798332,   -0.021997,   0.500030,	  0.798332,   -0.021997,   0.750044,	  0.747801,   -0.026413,   0.750044,	
  0.798332,   -0.021997,   0.500030,	  0.848881,   -0.017603,   0.499989,	  0.848881,   -0.017603,   0.749983,	  0.798332,   -0.021997,   0.750044,	
  0.848881,   -0.017603,   0.499989,	  0.899362,   -0.012671,   0.499989,	  0.899362,   -0.012671,   0.749983,	  0.848881,   -0.017603,   0.749983,	
  0.899362,   -0.012671,   0.499989,	  0.949678,   -0.006666,   0.499987,	  0.949678,   -0.006666,   0.749979,	  0.899362,   -0.012671,   0.749983,	
  0.949678,   -0.006666,   0.499987,	  1.000000,   0.000000,   0.500000,	  1.000000,   0.000000,   0.750000,	  0.949678,   -0.006666,   0.749979,	
  0.000000,   0.000000,   0.750000,	  0.040074,   -0.026929,   0.749997,	  0.040074,   -0.026929,   0.999997,	  0.000000,   0.000000,   1.000000,	
  0.040074,   -0.026929,   0.749997,	  0.089665,   -0.037473,   0.750006,	  0.089665,   -0.037473,   1.000008,	  0.040074,   -0.026929,   0.999997,	
  0.089665,   -0.037473,   0.750006,	  0.140011,   -0.043656,   0.749998,	  0.140011,   -0.043656,   0.999998,	  0.089665,   -0.037473,   1.000008,	
  0.140011,   -0.043656,   0.749998,	  0.190606,   -0.047309,   0.749997,	  0.190606,   -0.047309,   0.999997,	  0.140011,   -0.043656,   0.999998,	
  0.190606,   -0.047309,   0.749997,	  0.241291,   -0.049273,   0.750001,	  0.241291,   -0.049273,   1.000001,	  0.190606,   -0.047309,   0.999997,	
  0.241291,   -0.049273,   0.750001,	  0.292015,   -0.049985,   0.750001,	  0.292015,   -0.049985,   1.000001,	  0.241291,   -0.049273,   1.000001,	
  0.292015,   -0.049985,   0.750001,	  0.342741,   -0.049694,   0.749999,	  0.342741,   -0.049694,   0.999999,	  0.292015,   -0.049985,   1.000001,	
  0.342741,   -0.049694,   0.749999,	  0.393453,   -0.048553,   0.749999,	  0.393453,   -0.048553,   0.999999,	  0.342741,   -0.049694,   0.999999,	
  0.393453,   -0.048553,   0.749999,	  0.444144,   -0.046687,   0.749998,	  0.444144,   -0.046687,   0.999998,	  0.393453,   -0.048553,   0.999999,	
  0.444144,   -0.046687,   0.749998,	  0.494812,   -0.044270,   0.749998,	  0.494812,   -0.044270,   0.999998,	  0.444144,   -0.046687,   0.999998,	
  0.494812,   -0.044270,   0.749998,	  0.545463,   -0.041470,   0.750001,	  0.545463,   -0.041470,   1.000001,	  0.494812,   -0.044270,   0.999998,	
  0.545463,   -0.041470,   0.750001,	  0.596088,   -0.038293,   0.750001,	  0.596088,   -0.038293,   1.000001,	  0.545463,   -0.041470,   1.000001,	
  0.596088,   -0.038293,   0.750001,	  0.646665,   -0.034708,   0.749982,	  0.646665,   -0.034708,   0.999977,	  0.596088,   -0.038293,   1.000001,	
  0.646665,   -0.034708,   0.749982,	  0.697232,   -0.030727,   0.749982,	  0.697232,   -0.030727,   0.999977,	  0.646665,   -0.034708,   0.999977,	
  0.697232,   -0.030727,   0.749982,	  0.747801,   -0.026413,   0.750044,	  0.747801,   -0.026413,   1.000060,	  0.697232,   -0.030727,   0.999977,	
  0.747801,   -0.026413,   0.750044,	  0.798332,   -0.021997,   0.750044,	  0.798332,   -0.021997,   1.000060,	  0.747801,   -0.026413,   1.000060,	
  0.798332,   -0.021997,   0.750044,	  0.848881,   -0.017603,   0.749983,	  0.848881,   -0.017603,   0.999977,	  0.798332,   -0.021997,   1.000060,	
  0.848881,   -0.017603,   0.749983,	  0.899362,   -0.012671,   0.749983,	  0.899362,   -0.012671,   0.999977,	  0.848881,   -0.017603,   0.999977,	
  0.899362,   -0.012671,   0.749983,	  0.949678,   -0.006666,   0.749979,	  0.949678,   -0.006666,   0.999973,	  0.899362,   -0.012671,   0.999977,	
  0.949678,   -0.006666,   0.749979,	  1.000000,   0.000000,   0.750000,	  1.000000,   0.000000,   1.000000,	  0.949678,   -0.006666,   0.999973,	
  0.000000,   0.000000,   1.000000,	  0.040074,   -0.026929,   0.999997,	  0.040074,   -0.026929,   1.249996,	  0.000000,   0.000000,   1.250000,	
  0.040074,   -0.026929,   0.999997,	  0.089665,   -0.037473,   1.000008,	  0.089665,   -0.037473,   1.250009,	  0.040074,   -0.026929,   1.249996,	
  0.089665,   -0.037473,   1.000008,	  0.140011,   -0.043656,   0.999998,	  0.140011,   -0.043656,   1.249997,	  0.089665,   -0.037473,   1.250009,	
  0.140011,   -0.043656,   0.999998,	  0.190606,   -0.047309,   0.999997,	  0.190606,   -0.047309,   1.249996,	  0.140011,   -0.043656,   1.249997,	
  0.190606,   -0.047309,   0.999997,	  0.241291,   -0.049273,   1.000001,	  0.241291,   -0.049273,   1.250001,	  0.190606,   -0.047309,   1.249996,	
  0.241291,   -0.049273,   1.000001,	  0.292015,   -0.049985,   1.000001,	  0.292015,   -0.049985,   1.250001,	  0.241291,   -0.049273,   1.250001,	
  0.292015,   -0.049985,   1.000001,	  0.342741,   -0.049694,   0.999999,	  0.342741,   -0.049694,   1.249999,	  0.292015,   -0.049985,   1.250001,	
  0.342741,   -0.049694,   0.999999,	  0.393453,   -0.048553,   0.999999,	  0.393453,   -0.048553,   1.249999,	  0.342741,   -0.049694,   1.249999,	
  0.393453,   -0.048553,   0.999999,	  0.444144,   -0.046687,   0.999998,	  0.444144,   -0.046687,   1.249997,	  0.393453,   -0.048553,   1.249999,	
  0.444144,   -0.046687,   0.999998,	  0.494812,   -0.044270,   0.999998,	  0.494812,   -0.044270,   1.249997,	  0.444144,   -0.046687,   1.249997,	
  0.494812,   -0.044270,   0.999998,	  0.545463,   -0.041470,   1.000001,	  0.545463,   -0.041470,   1.250001,	  0.494812,   -0.044270,   1.249997,	
  0.545463,   -0.041470,   1.000001,	  0.596088,   -0.038293,   1.000001,	  0.596088,   -0.038293,   1.250001,	  0.545463,   -0.041470,   1.250001,	
  0.596088,   -0.038293,   1.000001,	  0.646665,   -0.034708,   0.999977,	  0.646665,   -0.034708,   1.249970,	  0.596088,   -0.038293,   1.250001,	
  0.646665,   -0.034708,   0.999977,	  0.697232,   -0.030727,   0.999977,	  0.697232,   -0.030727,   1.249970,	  0.646665,   -0.034708,   1.249970,	
  0.697232,   -0.030727,   0.999977,	  0.747801,   -0.026413,   1.000060,	  0.747801,   -0.026413,   1.250074,	  0.697232,   -0.030727,   1.249970,	
  0.747801,   -0.026413,   1.000060,	  0.798332,   -0.021997,   1.000060,	  0.798332,   -0.021997,   1.250074,	  0.747801,   -0.026413,   1.250074,	
  0.798332,   -0.021997,   1.000060,	  0.848881,   -0.017603,   0.999977,	  0.848881,   -0.017603,   1.249971,	  0.798332,   -0.021997,   1.250074,	
  0.848881,   -0.017603,   0.999977,	  0.899362,   -0.012671,   0.999977,	  0.899362,   -0.012671,   1.249971,	  0.848881,   -0.017603,   1.249971,	
  0.899362,   -0.012671,   0.999977,	  0.949678,   -0.006666,   0.999973,	  0.949678,   -0.006666,   1.249966,	  0.899362,   -0.012671,   1.249971,	
  0.949678,   -0.006666,   0.999973,	  1.000000,   0.000000,   1.000000,	  1.000000,   0.000000,   1.250000,	  0.949678,   -0.006666,   1.249966,	
  0.000000,   0.000000,   1.250000,	  0.040074,   -0.026929,   1.249996,	  0.040074,   -0.026929,   1.499995,	  0.000000,   0.000000,   1.500000,	
  0.040074,   -0.026929,   1.249996,	  0.089665,   -0.037473,   1.250009,	  0.089665,   -0.037473,   1.500011,	  0.040074,   -0.026929,   1.499995,	
  0.089665,   -0.037473,   1.250009,	  0.140011,   -0.043656,   1.249997,	  0.140011,   -0.043656,   1.499997,	  0.089665,   -0.037473,   1.500011,	
  0.140011,   -0.043656,   1.249997,	  0.190606,   -0.047309,   1.249996,	  0.190606,   -0.047309,   1.499995,	  0.140011,   -0.043656,   1.499997,	
  0.190606,   -0.047309,   1.249996,	  0.241291,   -0.049273,   1.250001,	  0.241291,   -0.049273,   1.500002,	  0.190606,   -0.047309,   1.499995,	
  0.241291,   -0.049273,   1.250001,	  0.292015,   -0.049985,   1.250001,	  0.292015,   -0.049985,   1.500002,	  0.241291,   -0.049273,   1.500002,	
  0.292015,   -0.049985,   1.250001,	  0.342741,   -0.049694,   1.249999,	  0.342741,   -0.049694,   1.499998,	  0.292015,   -0.049985,   1.500002,	
  0.342741,   -0.049694,   1.249999,	  0.393453,   -0.048553,   1.249999,	  0.393453,   -0.048553,   1.499998,	  0.342741,   -0.049694,   1.499998,	
  0.393453,   -0.048553,   1.249999,	  0.444144,   -0.046687,   1.249997,	  0.444144,   -0.046687,   1.499997,	  0.393453,   -0.048553,   1.499998,	
  0.444144,   -0.046687,   1.249997,	  0.494812,   -0.044270,   1.249997,	  0.494812,   -0.044270,   1.499997,	  0.444144,   -0.046687,   1.499997,	
  0.494812,   -0.044270,   1.249997,	  0.545463,   -0.041470,   1.250001,	  0.545463,   -0.041470,   1.500001,	  0.494812,   -0.044270,   1.499997,	
  0.545463,   -0.041470,   1.250001,	  0.596088,   -0.038293,   1.250001,	  0.596088,   -0.038293,   1.500001,	  0.545463,   -0.041470,   1.500001,	
  0.596088,   -0.038293,   1.250001,	  0.646665,   -0.034708,   1.249970,	  0.646665,   -0.034708,   1.499964,	  0.596088,   -0.038293,   1.500001,	
  0.646665,   -0.034708,   1.249970,	  0.697232,   -0.030727,   1.249970,	  0.697232,   -0.030727,   1.499964,	  0.646665,   -0.034708,   1.499964,	
  0.697232,   -0.030727,   1.249970,	  0.747801,   -0.026413,   1.250074,	  0.747801,   -0.026413,   1.500089,	  0.697232,   -0.030727,   1.499964,	
  0.747801,   -0.026413,   1.250074,	  0.798332,   -0.021997,   1.250074,	  0.798332,   -0.021997,   1.500089,	  0.747801,   -0.026413,   1.500089,	
  0.798332,   -0.021997,   1.250074,	  0.848881,   -0.017603,   1.249971,	  0.848881,   -0.017603,   1.499965,	  0.798332,   -0.021997,   1.500089,	
  0.848881,   -0.017603,   1.249971,	  0.899362,   -0.012671,   1.249971,	  0.899362,   -0.012671,   1.499965,	  0.848881,   -0.017603,   1.499965,	
  0.899362,   -0.012671,   1.249971,	  0.949678,   -0.006666,   1.249966,	  0.949678,   -0.006666,   1.499959,	  0.899362,   -0.012671,   1.499965,	
  0.949678,   -0.006666,   1.249966,	  1.000000,   0.000000,   1.250000,	  1.000000,   0.000000,   1.500000,	  0.949678,   -0.006666,   1.499959,	
  0.000000,   0.000000,   1.500000,	  0.040074,   -0.026929,   1.499995,	  0.040074,   -0.026929,   1.749994,	  0.000000,   0.000000,   1.750000,	
  0.040074,   -0.026929,   1.499995,	  0.089665,   -0.037473,   1.500011,	  0.089665,   -0.037473,   1.750013,	  0.040074,   -0.026929,   1.749994,	
  0.089665,   -0.037473,   1.500011,	  0.140011,   -0.043656,   1.499997,	  0.140011,   -0.043656,   1.749996,	  0.089665,   -0.037473,   1.750013,	
  0.140011,   -0.043656,   1.499997,	  0.190606,   -0.047309,   1.499995,	  0.190606,   -0.047309,   1.749994,	  0.140011,   -0.043656,   1.749996,	
  0.190606,   -0.047309,   1.499995,	  0.241291,   -0.049273,   1.500002,	  0.241291,   -0.049273,   1.750002,	  0.190606,   -0.047309,   1.749994,	
  0.241291,   -0.049273,   1.500002,	  0.292015,   -0.049985,   1.500002,	  0.292015,   -0.049985,   1.750002,	  0.241291,   -0.049273,   1.750002,	
  0.292015,   -0.049985,   1.500002,	  0.342741,   -0.049694,   1.499998,	  0.342741,   -0.049694,   1.749998,	  0.292015,   -0.049985,   1.750002,	
  0.342741,   -0.049694,   1.499998,	  0.393453,   -0.048553,   1.499998,	  0.393453,   -0.048553,   1.749998,	  0.342741,   -0.049694,   1.749998,	
  0.393453,   -0.048553,   1.499998,	  0.444144,   -0.046687,   1.499997,	  0.444144,   -0.046687,   1.749996,	  0.393453,   -0.048553,   1.749998,	
  0.444144,   -0.046687,   1.499997,	  0.494812,   -0.044270,   1.499997,	  0.494812,   -0.044270,   1.749996,	  0.444144,   -0.046687,   1.749996,	
  0.494812,   -0.044270,   1.499997,	  0.545463,   -0.041470,   1.500001,	  0.545463,   -0.041470,   1.750002,	  0.494812,   -0.044270,   1.749996,	
  0.545463,   -0.041470,   1.500001,	  0.596088,   -0.038293,   1.500001,	  0.596088,   -0.038293,   1.750002,	  0.545463,   -0.041470,   1.750002,	
  0.596088,   -0.038293,   1.500001,	  0.646665,   -0.034708,   1.499964,	  0.646665,   -0.034708,   1.749959,	  0.596088,   -0.038293,   1.750002,	
  0.646665,   -0.034708,   1.499964,	  0.697232,   -0.030727,   1.499964,	  0.697232,   -0.030727,   1.749959,	  0.646665,   -0.034708,   1.749959,	
  0.697232,   -0.030727,   1.499964,	  0.747801,   -0.026413,   1.500089,	  0.747801,   -0.026413,   1.750104,	  0.697232,   -0.030727,   1.749959,	
  0.747801,   -0.026413,   1.500089,	  0.798332,   -0.021997,   1.500089,	  0.798332,   -0.021997,   1.750104,	  0.747801,   -0.026413,   1.750104,	
