92,43243	-0,63325
92,25225	-0,54024
92,07207	-0,44828
91,89189	-0,35763
91,71171	-0,26853
91,53153	-0,18122
91,35135	-0,09588
91,17117	-0,01269
90,99099	0,06819
90,81081	0,14661
90,63063	0,22245
90,45045	0,29058
90,27027	0,36063
90,09009	0,42784
89,90991	0,49801
89,72973	0,55955
89,54955	0,61802
89,36937	0,67339
89,18919	0,72561
89,00901	0,77466
88,82883	0,82051
88,64865	0,86314
88,46847	0,90254
88,28829	0,9387
88,10811	0,97162
87,92793	1,00131
87,74775	1,02776
87,56757	1,05098
87,38739	1,07099
87,20721	1,0878
87,02703	1,10144
86,84685	1,11191
86,66667	1,11924
86,48649	1,12347
86,30631	1,12461
86,12613	1,1227
85,94595	1,11778
85,76577	1,10988
85,58559	1,10069
85,40541	1,08702
85,22523	1,07048
85,04505	1,05114
84,86486	1,02904
84,68468	1,00424
84,5045	0,97679
84,32432	0,94676
84,14414	0,9142
83,96396	0,8792
83,78378	0,84181
83,6036	0,80212
83,42342	0,76021
83,24324	0,71616
83,06306	0,58213
82,88288	0,62202
82,7027	0,57213
82,52252	0,5205
82,34234	0,46509
82,16216	0,41035
81,98198	0,35423
81,8018	0,29688
81,62162	0,23842
81,44144	0,17901
81,26126	0,11879
81,08108	0,05792
80,9009	-0,00342
80,72072	-0,06507
80,54054	-0,12685
80,36036	-0,18857
80,18018	-0,25004
80	-0,31107
79,81982	-0,37145
79,63964	-0,43099
79,45946	-0,48948
79,27928	-0,5467
79,0991	-0,60245
78,91892	-0,65653
78,73874	-0,70871
78,55856	-0,75881
78,37838	-0,80661
78,1982	-0,85194
78,01802	-0,89459
77,83784	-0,9344
77,65766	-0,9712
77,47748	-1,00483
77,2973	-1,03517
77,11712	-1,06209
76,93694	-1,06131
76,75676	-1,08148
76,57658	-1,12137
76,3964	-1,13375
76,21622	-1,14237
76,03604	-1,14722
75,85586	-1,14832
75,67568	-1,14571
75,4955	-1,13943
75,31532	-1,12955
75,13514	-1,11618
74,95495	-1,0994
74,77477	-1,07935
74,59459	-1,05616
74,41441	-1,02998
74,23423	-1,00097
74,05405	-0,9693
73,87387	-0,93514
73,69369	-0,89868
73,51351	-0,8601
73,33333	-0,8196
73,15315	-0,77736
72,97297	-0,73357
72,79279	-0,69159
72,61261	-0,64522
72,43243	-0,59787
72,25225	-0,54971
72,07207	-0,50091
71,89189	-0,45166
71,71171	-0,40211
71,53153	-0,35243
71,35135	-0,30277
71,17117	-0,25327
70,99099	-0,20407
70,81081	-0,1553
70,63063	-0,10708
70,45045	-0,05955
70,27027	-0,01279
70,09009	0,03308
69,90991	0,07958
69,72973	0,12328
69,54955	0,16583
69,36937	0,20715
69,18919	0,24716
69,00901	0,28581
68,82883	0,32303
68,64865	0,35877
68,46847	0,39298
68,28829	0,42562
68,10811	0,45664
67,92793	0,48601
67,74775	0,5137
67,56757	0,53968
67,38739	0,56393
67,20721	0,58642
67,02703	0,60715
66,84685	0,62609
66,66667	0,64324
66,48649	0,65859
66,30631	0,67213
66,12613	0,68387
65,94595	0,69381
65,76577	0,70194
65,58559	0,70828
65,40541	0,71284
65,22523	0,71562
65,04505	0,71664
64,86486	0,71592
64,68468	0,71347
64,5045	0,70931
64,32432	0,70347
64,14414	0,69597
63,96396	0,68684
63,78378	0,6761
63,6036	0,65983
63,42342	0,6463
63,24324	0,63127
63,06306	0,61778
62,88288	0,59953
62,7027	0,5799
62,52252	0,55893
62,34234	0,53666
62,16216	0,51315
61,98198	0,48844
61,8018	0,46258
61,62162	0,43564
61,44144	0,40767
61,26126	0,37872
61,08108	0,34887
60,9009	0,31816
60,72072	0,28668
60,54054	0,2545
60,36036	0,22162
60,18018	0,18816
60	0,15421
59,81982	0,11984
59,63964	0,08513
59,45946	0,05017
59,27928	0,01502
59,0991	-0,02022
58,91892	-0,05547
58,73874	-0,09065
58,55856	-0,12567
58,37838	-0,16043
58,1982	-0,19487
58,01802	-0,22888
57,83784	-0,26238
57,65766	-0,29474
57,47748	-0,32696
57,2973	-0,35841
57,11712	-0,38902
56,93694	-0,4187
56,75676	-0,44737
56,57658	-0,47496
56,3964	-0,50139
56,21622	-0,52658
56,03604	-0,55048
55,85586	-0,57301
55,67568	-0,59412
55,4955	-0,61375
55,31532	-0,63185
55,13514	-0,64837
54,95495	-0,66328
54,77477	-0,67654
54,59459	-0,68811
54,41441	-0,69799
54,23423	-0,70614
54,05405	-0,65398
53,87387	-0,71724
53,69369	-0,72018
53,51351	-0,72139
53,33333	-0,72089
53,15315	-0,71868
52,97297	-0,7148
52,79279	-0,70927
52,61261	-0,70213
52,43243	-0,69342
52,25225	-0,68317
52,07207	-0,67145
51,89189	-0,6583
51,71171	-0,64377
51,53153	-0,62793
51,35135	-0,61084
51,17117	-0,59257
50,99099	-0,57317
50,81081	-0,55272
50,63063	-0,53129
50,45045	-0,50895
50,27027	-0,5004
50,09009	-0,47591
49,90991	-0,45069
49,72973	-0,41193
49,54955	-0,38612
49,36937	-0,35983
49,18919	-0,33314
49,00901	-0,30612
48,82883	-0,27883
48,64865	-0,25133
48,46847	-0,2237
48,28829	-0,19601
48,10811	-0,1683
47,92793	-0,14064
47,74775	-0,10986
47,56757	-0,08255
47,38739	-0,05547
47,20721	-0,02867
47,02703	-0,0022
46,84685	0,02389
46,66667	0,04956
46,48649	0,07477
46,30631	0,09946
46,12613	0,12362
45,94595	0,14719
45,76577	0,17014
45,58559	0,19245
45,40541	0,21408
45,22523	0,23344
45,04505	0,2538
44,86486	0,2734
44,68468	0,29224
44,5045	0,31028
44,32432	0,3275
44,14414	0,3439
43,96396	0,35945
43,78378	0,37414
43,6036	0,38796
43,42342	0,4009
43,24324	0,41295
43,06306	0,4241
42,88288	0,43435
42,7027	0,44369
42,52252	0,45213
42,34234	0,45965
42,16216	0,46625
41,98198	0,47195
41,8018	0,47674
41,62162	0,48063
41,44144	0,48361
41,26126	0,4857
41,08108	0,4869
40,9009	0,48723
40,72072	0,48668
40,54054	0,48528
40,36036	0,48303
40,18018	0,47995
40	0,47604
39,81982	0,47133
39,63964	0,46583
39,45946	0,45956
39,27928	0,45253
39,0991	0,44477
38,91892	0,43628
38,73874	0,4271
38,55856	0,41724
38,37838	0,40673
38,1982	0,39559
38,01802	0,38384
37,83784	0,37151
37,65766	0,35863
37,47748	0,34521
37,2973	0,33129
37,11712	0,31689
36,93694	0,30205
36,75676	0,29997
36,57658	0,28337
36,3964	0,25514
36,21622	0,23881
36,03604	0,22218
35,85586	0,20529
35,67568	0,18817
35,4955	0,17085
35,31532	0,15003
35,13514	0,13254
34,95495	0,11497
34,77477	0,09734
34,59459	0,07969
34,41441	0,06205
34,23423	0,04446
34,05405	0,02695
33,87387	0,00955
33,69369	-0,00769
33,51351	-0,02476
33,33333	-0,0416
33,15315	-0,05821
32,97297	-0,07338
32,79279	-0,0896
32,61261	-0,10547
32,43243	-0,12098
32,25225	-0,13608
32,07207	-0,15076
31,89189	-0,16497
31,71171	-0,17871
31,53153	-0,19193
31,35135	-0,20461
31,17117	-0,21674
30,99099	-0,22828
30,81081	-0,23922
30,63063	-0,24953
30,45045	-0,25921
30,27027	-0,26823
30,09009	-0,27657
29,90991	-0,28423
29,72973	-0,29119
29,54955	-0,29744
29,36937	-0,30298
29,18919	-0,30779
29,00901	-0,31188
28,82883	-0,31523
28,64865	-0,31785
28,46847	-0,31975
28,28829	-0,32091
28,10811	-0,32134
27,92793	-0,32106
27,74775	-0,32007
27,56757	-0,31837
27,38739	-0,31597
27,20721	-0,3129
27,02703	-0,30916
26,84685	-0,30476
26,66667	-0,29973
26,48649	-0,29407
26,30631	-0,28782
26,12613	-0,28099
25,94595	-0,27359
25,76577	-0,26566
25,58559	-0,25721
25,40541	-0,24827
25,22523	-0,23886
25,04505	-0,229
24,86486	-0,21873
24,68468	-0,20807
24,5045	-0,19704
24,32432	-0,18568
24,14414	-0,174
23,96396	-0,16204
23,78378	-0,14982
23,6036	-0,13737
23,42342	-0,13223
23,24324	-0,11846
23,06306	-0,09893
22,88288	-0,08584
22,7027	-0,07266
22,52252	-0,05747
22,34234	-0,04434
22,16216	-0,03119
21,98198	-0,01806
21,8018	-0,00496
21,62162	0,00807
21,44144	0,02103
21,26126	0,03387
21,08108	0,04658
20,9009	0,05915
20,72072	0,07121
20,54054	0,08357
20,36036	0,09572
20,18018	0,10763
20	0,11929
19,81982	0,13069
19,63964	0,1418
19,45946	0,15261
19,27928	0,1631
19,0991	0,17326
18,91892	0,18307
18,73874	0,19252
18,55856	0,2016
18,37838	0,2103
18,1982	0,21861
18,01802	0,2265
17,83784	0,23399
17,65766	0,24105
17,47748	0,24769
17,2973	0,25388
17,11712	0,25963
16,93694	0,26494
16,75676	0,26979
16,57658	0,27418
16,3964	0,2781
16,21622	0,28157
16,03604	0,28456
15,85586	0,28709
15,67568	0,28915
15,4955	0,29073
15,31532	0,29185
15,13514	0,2925
14,95495	0,29268
14,77477	0,2924
14,59459	0,29166
14,41441	0,29046
14,23423	0,28881
14,05405	0,2867
13,87387	0,28415
13,69369	0,28117
13,51351	0,27775
13,33333	0,27391
13,15315	0,26964
12,97297	0,26497
12,79279	0,2599
12,61261	0,25443
12,43243	0,24857
12,25225	0,24235
12,07207	0,23575
11,89189	0,2288
11,71171	0,22151
11,53153	0,21389
11,35135	0,20594
11,17117	0,19769
10,99099	0,18914
10,81081	0,1803
10,63063	0,1712
10,45045	0,16183
10,27027	0,15222
10,09009	0,14239
9,90991	0,13233
9,72973	0,12401
9,54955	0,11083
9,36937	0,10037
9,18919	0,08976
9,00901	0,07901
8,82883	0,06813
8,64865	0,05715
8,46847	0,04586
8,28829	0,03452
8,10811	0,02312
7,92793	0,01167
7,74775	0,00019
7,56757	-0,01131
7,38739	-0,02281
7,20721	-0,03429
7,02703	-0,04574
6,84685	-0,05715
6,66667	-0,0685
6,48649	-0,07976
6,30631	-0,09093
6,12613	-0,10199
5,94595	-0,11293
5,76577	-0,12373
5,58559	-0,13437
5,40541	-0,14484
5,22523	-0,15512
5,04505	-0,16475
4,86486	-0,1746
4,68468	-0,18422
4,5045	-0,1936
4,32432	-0,20272
4,14414	-0,21158
3,96396	-0,22016
3,78378	-0,22845
3,6036	-0,23643
3,42342	-0,2441
3,24324	-0,25145
3,06306	-0,25846
2,88288	-0,26512
2,7027	-0,27143
2,52252	-0,27738
2,34234	-0,28295
2,16216	-0,28815
1,98198	-0,29295
1,8018	-0,29736
1,62162	-0,30137
1,44144	-0,30498
1,26126	-0,30817
1,08108	-0,31095
0,9009	-0,3133
0,72072	-0,31523
0,54054	-0,31674
0,36036	-0,31781
0,18018	-0,31846
